Retailer,RetailerID,InvoiceDate,Region,State,City,Product,PricePerUnit,UnitsSold,TotalSales,OperatingProfit,SalesMethod
West Gear,1128299,24-01-2021,West,California,San Francisco,Men's Street Footwear,40.00,287,1148.00,402.00,Outlet
West Gear,1128299,25-01-2021,West,California,San Francisco,Men's Athletic Footwear,42.00,287,1205.00,205.00,Outlet
Foot Locker,1185732,15-03-2020,Northeast,New York,New York,Women's Apparel,61.00,286,1745.00,698.00,Online
Walmart,1185732,05-05-2020,Northeast,New York,New York,Women's Street Footwear,54.00,285,1539.00,723.00,Online
Walmart,1197831,27-10-2020,South,Texas,Houston,Men's Athletic Footwear,44.00,285,1254.00,602.00,Online
Sports Direct,1197831,23-04-2021,South,Tennessee,Knoxville,Women's Street Footwear,46.00,285,1311.00,787.00,Online
Walmart,1197831,25-08-2020,South,Texas,Houston,Men's Athletic Footwear,32.00,285,912.00,383.00,Outlet
Kohl's,1189833,25-04-2021,West,California,Los Angeles,Men's Street Footwear,30.00,285,855.00,402.00,Outlet
Foot Locker,1185732,23-09-2020,Southeast,Florida,Miami,Men's Street Footwear,53.00,284,1505.00,828.00,Online
Foot Locker,1185732,04-06-2021,Southeast,South Carolina,Charleston,Men's Street Footwear,33.00,283,934.00,532.00,Online
Foot Locker,1185732,05-05-2021,Southeast,South Carolina,Charleston,Men's Street Footwear,48.00,282,1354.00,744.00,Online
Foot Locker,1185732,01-04-2020,Northeast,New York,New York,Women's Athletic Footwear,36.00,281,1012.00,374.00,Outlet
Foot Locker,1185732,02-04-2020,Northeast,New York,New York,Men's Apparel,44.00,281,1236.00,445.00,Outlet
Walmart,1197831,22-10-2020,South,Texas,Houston,Women's Street Footwear,34.00,281,955.00,373.00,Outlet
West Gear,1128299,01-08-2021,West,California,San Francisco,Women's Street Footwear,42.00,281,1180.00,531.00,Outlet
Sports Direct,1197831,16-10-2021,South,Texas,Dallas,Men's Street Footwear,46.00,281,1293.00,608.00,Outlet
Foot Locker,1185732,01-09-2021,Southeast,Georgia,Atlanta,Women's Apparel,30.00,281,843.00,447.00,Outlet
Walmart,1185732,24-04-2020,Northeast,New York,New York,Women's Apparel,59.00,280,1652.00,661.00,Online
Foot Locker,1185732,02-10-2020,Northeast,New York,New York,Men's Apparel,47.00,280,1316.00,461.00,Outlet
Walmart,1185732,05-01-2020,Northeast,New York,New York,Men's Apparel,47.00,280,1316.00,474.00,Outlet
West Gear,1128299,31-01-2021,West,California,San Francisco,Men's Athletic Footwear,39.00,280,1092.00,197.00,Outlet
Sports Direct,1197831,09-11-2021,South,Texas,Dallas,Men's Athletic Footwear,40.00,280,1120.00,459.00,Outlet
Sports Direct,1197831,15-09-2021,South,Texas,Dallas,Women's Apparel,42.00,280,1176.00,647.00,Outlet
Sports Direct,1197831,09-05-2021,South,Alabama,Birmingham,Women's Apparel,36.00,280,1008.00,645.00,Outlet
Sports Direct,1197831,09-11-2021,South,Alabama,Birmingham,Women's Apparel,47.00,280,1316.00,921.00,Outlet
Walmart,1128299,16-12-2021,Southeast,Florida,Orlando,Men's Street Footwear,58.00,280,1624.00,585.00,Outlet
Walmart,1185732,17-04-2020,Northeast,New York,New York,Men's Apparel,43.00,279,1200.00,396.00,Outlet
Walmart,1185732,05-07-2020,Northeast,New York,New York,Men's Apparel,48.00,279,1339.00,496.00,Outlet
Foot Locker,1185732,03-06-2020,Northeast,New York,New York,Women's Street Footwear,46.00,278,1279.00,614.00,Online
Foot Locker,1185732,22-09-2020,Southeast,Florida,Miami,Women's Apparel,56.00,278,1557.00,950.00,Online
Foot Locker,1185732,08-06-2021,Southeast,South Carolina,Charleston,Women's Apparel,58.00,278,1612.00,984.00,Online
Foot Locker,1185732,11-06-2021,Southeast,South Carolina,Charleston,Men's Street Footwear,50.00,278,1390.00,792.00,Online
Foot Locker,1185732,14-03-2020,Northeast,New York,New York,Men's Apparel,46.00,278,1279.00,435.00,Outlet
West Gear,1128299,19-01-2021,West,California,San Francisco,Men's Athletic Footwear,47.00,278,1307.00,287.00,Outlet
Sports Direct,1197831,14-09-2021,South,Alabama,Birmingham,Women's Street Footwear,36.00,278,1001.00,530.00,Outlet
West Gear,1197831,07-06-2021,West,Idaho,Boise,Women's Street Footwear,34.00,278,945.00,397.00,Outlet
West Gear,1128299,01-12-2021,West,California,San Francisco,Men's Street Footwear,56.00,277,1551.00,698.00,Online
Foot Locker,1185732,21-01-2020,Northeast,New York,New York,Women's Street Footwear,36.00,276,994.00,467.00,Online
Walmart,1197831,17-08-2020,South,Texas,Houston,Women's Apparel,37.00,276,1021.00,643.00,Online
Sports Direct,1185732,03-02-2021,Southeast,North Carolina,Charlotte,Men's Street Footwear,28.00,276,773.00,417.00,Online
Sports Direct,1197831,23-08-2021,South,Alabama,Birmingham,Men's Apparel,25.00,275,6875.00,2750.00,Outlet
Foot Locker,1185732,18-01-2021,Midwest,Michigan,Detroit,Women's Athletic Footwear,25.00,275,6875.00,2750.00,In-store
Foot Locker,1185732,18-04-2021,Midwest,Missouri,St. Louis,Men's Athletic Footwear,30.00,275,8250.00,2888.00,In-store
Foot Locker,1185732,18-04-2021,Midwest,Missouri,St. Louis,Women's Street Footwear,20.00,275,5500.00,1925.00,In-store
Foot Locker,1185732,19-09-2021,Midwest,Missouri,St. Louis,Women's Athletic Footwear,15.00,275,4125.00,1650.00,In-store
Foot Locker,1185732,19-09-2021,Midwest,Missouri,St. Louis,Men's Apparel,25.00,275,6875.00,2406.00,In-store
West Gear,1185732,05-12-2021,West,Utah,Salt Lake City,Women's Athletic Footwear,25.00,275,6875.00,2750.00,In-store
West Gear,1185732,10-11-2021,West,Utah,Salt Lake City,Women's Athletic Footwear,20.00,275,5500.00,2200.00,In-store
West Gear,1185732,10-11-2021,West,Utah,Salt Lake City,Men's Apparel,30.00,275,8250.00,2888.00,In-store
Foot Locker,1185732,16-03-2021,South,Mississippi,Jackson,Women's Athletic Footwear,20.00,275,5500.00,2200.00,Online
Walmart,1197831,21-10-2021,South,Arkansas,Little Rock,Women's Athletic Footwear,20.00,275,5500.00,2200.00,Online
Walmart,1197831,21-10-2021,South,Arkansas,Little Rock,Men's Apparel,30.00,275,8250.00,2888.00,Online
West Gear,1197831,21-02-2021,South,Arkansas,Little Rock,Men's Athletic Footwear,25.00,275,6875.00,2406.00,Online
West Gear,1197831,19-03-2021,South,Oklahoma,Oklahoma City,Women's Street Footwear,10.00,275,2750.00,1100.00,Online
West Gear,1197831,19-03-2021,South,Oklahoma,Oklahoma City,Women's Apparel,25.00,275,6875.00,2750.00,Online
West Gear,1197831,19-09-2021,South,Oklahoma,Oklahoma City,Women's Street Footwear,15.00,275,4125.00,1650.00,Online
Foot Locker,1197831,13-11-2021,Midwest,Kansas,Wichita,Men's Athletic Footwear,15.00,275,4125.00,1444.00,Online
Foot Locker,1185732,01-12-2021,Midwest,Kansas,Wichita,Women's Street Footwear,30.00,275,8250.00,2475.00,Online
Sports Direct,1185732,01-09-2021,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,25.00,275,6875.00,2063.00,Online
Sports Direct,1185732,02-09-2021,Midwest,North Dakota,Fargo,Women's Apparel,25.00,275,6875.00,2750.00,Online
Foot Locker,1185732,06-06-2021,Midwest,Iowa,Des Moines,Men's Athletic Footwear,30.00,275,8250.00,2888.00,In-store
Foot Locker,1185732,09-07-2021,Midwest,Iowa,Des Moines,Men's Athletic Footwear,30.00,275,8250.00,2888.00,In-store
West Gear,1185732,03-09-2021,Midwest,Indiana,Indianapolis,Women's Street Footwear,15.00,275,4125.00,1444.00,In-store
West Gear,1185732,03-09-2021,Midwest,Indiana,Indianapolis,Women's Apparel,25.00,275,6875.00,2750.00,In-store
West Gear,1185732,09-11-2021,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,30.00,275,8250.00,3300.00,In-store
West Gear,1185732,16-03-2021,Northeast,West Virginia,Charleston,Men's Athletic Footwear,30.00,275,8250.00,3300.00,In-store
Foot Locker,1185732,15-02-2021,Northeast,Maryland,Baltimore,Women's Street Footwear,30.00,275,8250.00,3300.00,In-store
Foot Locker,1185732,13-03-2021,Northeast,Delaware,Wilmington,Women's Street Footwear,30.00,275,8250.00,3300.00,In-store
Kohl's,1185732,01-10-2021,Northeast,Delaware,Wilmington,Women's Street Footwear,25.00,275,6875.00,2750.00,In-store
Walmart,1185732,28-04-2020,Northeast,New York,New York,Men's Athletic Footwear,53.00,273,1447.00,622.00,Online
West Gear,1128299,01-06-2021,West,California,San Francisco,Men's Street Footwear,56.00,273,1529.00,764.00,Online
West Gear,1128299,18-01-2021,West,California,San Francisco,Men's Street Footwear,62.00,273,1693.00,779.00,Online
West Gear,1128299,02-12-2021,West,California,San Francisco,Men's Athletic Footwear,58.00,273,1583.00,428.00,Online
Sports Direct,1197831,24-09-2021,South,Texas,Dallas,Women's Street Footwear,46.00,273,1256.00,691.00,Online
Foot Locker,1185732,08-06-2020,West,Washington,Seattle,Men's Street Footwear,44.00,273,1201.00,661.00,Online
Foot Locker,1185732,06-07-2021,Southeast,South Carolina,Charleston,Men's Street Footwear,51.00,273,1392.00,780.00,Online
Walmart,1197831,08-11-2020,South,Texas,Houston,Women's Apparel,27.00,272,734.00,404.00,Outlet
Walmart,1197831,09-11-2020,South,Texas,Houston,Men's Street Footwear,31.00,272,843.00,329.00,Outlet
West Gear,1128299,13-11-2020,West,California,San Francisco,Men's Street Footwear,36.00,272,979.00,382.00,Outlet
Kohl's,1189833,26-04-2021,West,California,Los Angeles,Men's Athletic Footwear,37.00,272,1006.00,292.00,Outlet
Kohl's,1189833,19-05-2021,West,California,Los Angeles,Men's Street Footwear,40.00,272,1088.00,500.00,Outlet
Sports Direct,1197831,21-09-2021,South,Texas,Dallas,Women's Apparel,47.00,272,1278.00,729.00,Outlet
Sports Direct,1197831,15-04-2021,South,Tennessee,Knoxville,Men's Street Footwear,29.00,272,789.00,394.00,Outlet
Sports Direct,1197831,20-04-2021,South,Tennessee,Knoxville,Women's Apparel,38.00,272,1034.00,641.00,Outlet
Walmart,1128299,17-06-2021,Southeast,Florida,Orlando,Men's Street Footwear,50.00,272,1360.00,435.00,Outlet
Walmart,1128299,17-08-2021,Southeast,Florida,Orlando,Men's Athletic Footwear,60.00,272,1632.00,441.00,Outlet
West Gear,1185732,01-12-2021,Southeast,Florida,Orlando,Men's Street Footwear,30.00,272,816.00,416.00,Outlet
Foot Locker,1128299,23-07-2021,Southeast,Virginia,Richmond,Men's Street Footwear,60.00,272,1632.00,604.00,Outlet
Foot Locker,1128299,24-08-2021,Southeast,Virginia,Richmond,Men's Street Footwear,67.00,272,1822.00,729.00,Outlet
West Gear,1128299,16-12-2021,South,Louisiana,New Orleans,Men's Street Footwear,46.00,272,1251.00,576.00,Outlet
West Gear,1128299,11-03-2020,South,Texas,Houston,Women's Street Footwear,33.00,271,894.00,376.00,Outlet
West Gear,1128299,25-12-2020,West,California,San Francisco,Men's Street Footwear,40.00,271,1084.00,412.00,Outlet
West Gear,1128299,14-02-2021,West,California,San Francisco,Women's Athletic Footwear,40.00,271,1084.00,325.00,Outlet
Sports Direct,1197831,04-08-2021,South,Tennessee,Knoxville,Women's Apparel,31.00,271,840.00,496.00,Outlet
Sports Direct,1197831,22-04-2021,South,Tennessee,Knoxville,Men's Athletic Footwear,44.00,271,1192.00,608.00,Outlet
West Gear,1197831,07-06-2021,West,Idaho,Boise,Men's Athletic Footwear,40.00,271,1084.00,466.00,Outlet
Walmart,1197831,19-07-2021,South,Arkansas,Little Rock,Men's Street Footwear,39.00,271,1057.00,444.00,Outlet
Foot Locker,1185732,03-05-2020,Northeast,New York,New York,Men's Athletic Footwear,54.00,270,1458.00,598.00,Online
Walmart,1185732,17-04-2020,Northeast,New York,New York,Men's Apparel,54.00,270,1458.00,656.00,Online
Walmart,1185732,20-04-2020,Northeast,New York,New York,Men's Athletic Footwear,50.00,270,1350.00,594.00,Online
Kohl's,1189833,19-04-2021,West,California,Los Angeles,Men's Street Footwear,44.00,270,1188.00,653.00,Online
Sports Direct,1185732,29-09-2020,Southeast,Florida,Miami,Men's Street Footwear,56.00,270,1512.00,907.00,Online
West Gear,1128299,16-07-2021,South,Louisiana,New Orleans,Men's Street Footwear,86.00,270,2322.00,1231.00,Online
Foot Locker,1185732,07-05-2021,Southeast,South Carolina,Charleston,Men's Athletic Footwear,58.00,270,1566.00,767.00,Online
Foot Locker,1185732,13-03-2020,Northeast,New York,New York,Women's Athletic Footwear,35.00,270,945.00,350.00,Outlet
Walmart,1185732,30-04-2020,Northeast,New York,New York,Women's Athletic Footwear,41.00,270,1107.00,410.00,Outlet
Sports Direct,1197831,19-07-2020,Northeast,New York,New York,Men's Street Footwear,20.00,270,540.00,211.00,Outlet
Sports Direct,1197831,20-07-2020,Northeast,New York,New York,Men's Athletic Footwear,26.00,270,702.00,260.00,Outlet
Walmart,1197831,09-04-2020,South,Texas,Houston,Women's Apparel,39.00,270,1053.00,569.00,Outlet
Walmart,1197831,20-10-2020,South,Texas,Houston,Men's Street Footwear,34.00,270,918.00,349.00,Outlet
West Gear,1128299,31-12-2020,West,California,San Francisco,Men's Street Footwear,44.00,270,1188.00,523.00,Outlet
Walmart,1185732,21-04-2020,Northeast,New York,New York,Women's Street Footwear,47.00,268,1260.00,592.00,Online
Walmart,1197831,08-12-2020,South,Texas,Houston,Men's Street Footwear,29.00,268,777.00,373.00,Online
Walmart,1197831,30-08-2020,South,Texas,Houston,Men's Street Footwear,37.00,268,992.00,486.00,Online
West Gear,1128299,25-01-2021,West,California,San Francisco,Men's Athletic Footwear,56.00,268,1501.00,420.00,Online
Foot Locker,1185732,18-08-2020,Southeast,Florida,Miami,Men's Street Footwear,41.00,268,1099.00,659.00,Online
Sports Direct,1197831,14-09-2021,South,Alabama,Birmingham,Women's Street Footwear,51.00,268,1367.00,820.00,Online
Foot Locker,1185732,03-11-2020,Northeast,New York,New York,Men's Athletic Footwear,53.00,267,1415.00,594.00,Online
Foot Locker,1185732,03-05-2021,Southeast,South Carolina,Charleston,Men's Street Footwear,33.00,265,875.00,507.00,Online
Walmart,1197831,20-08-2020,South,Texas,Houston,Women's Street Footwear,27.00,264,713.00,285.00,Outlet
Walmart,1197831,09-05-2020,South,Texas,Houston,Men's Street Footwear,33.00,264,871.00,366.00,Outlet
West Gear,1128299,11-01-2020,South,Texas,Houston,Men's Street Footwear,30.00,264,792.00,309.00,Outlet
West Gear,1128299,14-01-2021,West,California,San Francisco,Women's Street Footwear,46.00,264,1214.00,486.00,Outlet
West Gear,1128299,17-01-2021,West,California,San Francisco,Women's Apparel,56.00,264,1478.00,281.00,Outlet
West Gear,1128299,29-01-2021,West,California,San Francisco,Women's Apparel,51.00,264,1346.00,202.00,Outlet
Kohl's,1189833,19-03-2021,West,California,Los Angeles,Men's Street Footwear,24.00,264,634.00,279.00,Outlet
Kohl's,1189833,24-04-2021,West,California,Los Angeles,Women's Apparel,48.00,264,1267.00,279.00,Outlet
Kohl's,1189833,05-02-2021,West,California,Los Angeles,Men's Athletic Footwear,41.00,264,1082.00,336.00,Outlet
Kohl's,1189833,05-08-2021,West,California,Los Angeles,Men's Athletic Footwear,39.00,264,1030.00,278.00,Outlet
Kohl's,1189833,14-05-2021,West,California,Los Angeles,Men's Athletic Footwear,43.00,264,1135.00,341.00,Outlet
Kohl's,1189833,20-05-2021,West,California,Los Angeles,Men's Athletic Footwear,42.00,264,1109.00,333.00,Outlet
Sports Direct,1197831,09-09-2021,South,Texas,Dallas,Women's Apparel,34.00,264,898.00,467.00,Outlet
Sports Direct,1197831,17-09-2021,South,Texas,Dallas,Men's Athletic Footwear,34.00,264,898.00,377.00,Outlet
Sports Direct,1197831,16-04-2021,South,Tennessee,Knoxville,Men's Athletic Footwear,30.00,264,792.00,396.00,Outlet
Sports Direct,1197831,16-05-2021,South,Tennessee,Knoxville,Men's Athletic Footwear,37.00,264,977.00,479.00,Outlet
Sports Direct,1197831,09-07-2021,South,Alabama,Birmingham,Men's Athletic Footwear,37.00,264,977.00,537.00,Outlet
West Gear,1197831,07-06-2021,West,Idaho,Boise,Men's Street Footwear,35.00,264,924.00,425.00,Outlet
Foot Locker,1197831,07-06-2021,West,Idaho,Boise,Women's Apparel,51.00,264,1346.00,794.00,Outlet
Foot Locker,1185732,01-09-2021,Southeast,Georgia,Atlanta,Women's Street Footwear,24.00,264,634.00,203.00,Outlet
Walmart,1185732,05-02-2020,Northeast,New York,New York,Women's Apparel,66.00,263,1736.00,642.00,Online
West Gear,1128299,02-05-2021,West,California,San Francisco,Men's Street Footwear,52.00,263,1368.00,602.00,Online
Sports Direct,1197831,15-09-2021,South,Texas,Dallas,Women's Apparel,53.00,263,1394.00,878.00,Online
Sports Direct,1197831,17-04-2021,South,Tennessee,Knoxville,Women's Street Footwear,36.00,263,947.00,568.00,Online
West Gear,1185732,06-10-2021,Northeast,New York,Albany,Men's Street Footwear,59.00,263,1552.00,869.00,Online
Sports Direct,1185732,16-08-2021,Midwest,Michigan,Detroit,Men's Street Footwear,55.00,263,1447.00,926.00,Online
Sports Direct,1185732,02-04-2021,Southeast,South Carolina,Charleston,Men's Street Footwear,34.00,263,894.00,447.00,Online
Sports Direct,1185732,04-03-2021,Southeast,North Carolina,Charlotte,Men's Street Footwear,27.00,263,710.00,383.00,Online
Sports Direct,1185732,07-02-2021,Southeast,North Carolina,Charlotte,Women's Apparel,64.00,263,1683.00,1060.00,Online
Sports Direct,1197831,08-01-2020,South,Texas,Houston,Men's Athletic Footwear,30.00,263,789.00,308.00,Outlet
Walmart,1197831,21-08-2020,South,Texas,Houston,Women's Athletic Footwear,26.00,263,684.00,328.00,Outlet
West Gear,1128299,13-01-2021,West,California,San Francisco,Men's Athletic Footwear,49.00,263,1289.00,309.00,Outlet
West Gear,1128299,22-01-2021,West,California,San Francisco,Men's Apparel,59.00,263,1552.00,884.00,Outlet
West Gear,1128299,02-05-2021,West,California,San Francisco,Men's Street Footwear,39.00,263,1026.00,359.00,Outlet
Sports Direct,1197831,30-08-2021,South,Alabama,Birmingham,Women's Apparel,36.00,263,947.00,625.00,Outlet
Walmart,1128299,16-07-2021,Southeast,Florida,Orlando,Men's Athletic Footwear,74.00,263,1946.00,545.00,Outlet
West Gear,1197831,06-04-2021,West,Idaho,Boise,Men's Athletic Footwear,35.00,263,921.00,377.00,Outlet
Foot Locker,1185732,18-06-2021,South,Mississippi,Jackson,Men's Street Footwear,31.00,263,815.00,359.00,Outlet
Foot Locker,1185732,01-08-2020,Northeast,New York,New York,Men's Athletic Footwear,46.00,261,1201.00,528.00,Online
Foot Locker,1185732,02-08-2020,Northeast,New York,New York,Women's Street Footwear,46.00,261,1201.00,564.00,Online
Foot Locker,1185732,03-07-2020,Northeast,New York,New York,Women's Athletic Footwear,47.00,261,1227.00,552.00,Online
Walmart,1185732,05-07-2020,Northeast,New York,New York,Men's Apparel,60.00,261,1566.00,673.00,Online
Walmart,1197831,31-10-2020,South,Texas,Houston,Women's Apparel,53.00,261,1383.00,858.00,Online
Walmart,1128299,16-07-2021,Southeast,Florida,Orlando,Men's Street Footwear,83.00,261,2166.00,953.00,Online
West Gear,1185732,05-08-2021,Northeast,New York,Albany,Men's Street Footwear,50.00,261,1305.00,783.00,Online
Foot Locker,1185732,01-02-2020,Northeast,New York,New York,Men's Athletic Footwear,47.00,260,1222.00,513.00,Online
Foot Locker,1185732,01-06-2020,Northeast,New York,New York,Women's Apparel,46.00,260,1196.00,443.00,Online
Foot Locker,1185732,26-01-2020,Northeast,New York,New York,Men's Athletic Footwear,48.00,259,1243.00,535.00,Online
Foot Locker,1185732,02-07-2020,Northeast,New York,New York,Men's Athletic Footwear,50.00,259,1295.00,518.00,Online
Walmart,1197831,13-08-2020,South,Texas,Houston,Men's Athletic Footwear,38.00,259,984.00,453.00,Online
Walmart,1197831,31-08-2020,South,Texas,Houston,Men's Athletic Footwear,41.00,259,1062.00,478.00,Online
